zh-test-initial	首席	sx	首席
zh-test-mixed-left	首席	shoux	首席
zh-test-mixed-right	首席	sxi	首席
zh-test-full	密佈	mibu	密佈
zh-test-initial	密佈	mb	密佈
zh-test-mixed-left	密佈	mib	密佈
zh-test-mixed-right	密佈	mbu	密佈
zh-test-full	停止	tingzhi	停止
zh-test-initial	停止	tz	停止
zh-test-mixed-left	停止	tingz	停止
zh-test-mixed-right	停止	tzhi	停止
zh-test-full	教	jiao	教
zh-test-initial	教	j	教
zh-test-mixed-left	教	jiao	教
zh-test-mixed-right	教	j	教
zh-test-full	供奉	gongfeng	供奉
zh-test-initial	供奉	gf	供奉
zh-test-mixed-left	供奉	gongf	供奉
zh-test-mixed-right	供奉	gfeng	供奉
zh-test-full	對流	duiliu	對流
zh-test-initial	對流	dl	對流
zh-test-mixed-left	對流	duil	對流
zh-test-mixed-right	對流	dliu	對流
zh-test-full	電場	dianchang	電場
zh-test-initial	電場	dc	電場
zh-test-mixed-left	電場	dianc	電場
zh-test-mixed-right	電場	dchang	電場
zh-test-full	文化	wenhua	文化
zh-test-initial	文化	wh	文化
zh-test-mixed-left	文化	wenh	文化
zh-test-mixed-right	文化	whua	文化
zh-test-full	合校	hexiao	合校
zh-test-initial	合校	hx	合校
zh-test-mixed-left	合校	hex	合校
zh-test-mixed-right	合校	hxiao	合校
zh-test-full	盡忠	jinzhong	盡忠
zh-test-initial	盡忠	jz	盡忠
zh-test-mixed-left	盡忠	jinz	盡忠
zh-test-mixed-right	盡忠	jzhong	盡忠
zh-test-full	雜誌	zazhi	雜誌
zh-test-initial	雜誌	zz	雜誌
zh-test-mixed-left	雜誌	zaz	雜誌
zh-test-mixed-right	雜誌	zzhi	雜誌
zh-test-full	飛機	feiji	飛機
zh-test-initial	飛機	fj	飛機
zh-test-mixed-left	飛機	feij	飛機
zh-test-mixed-right	飛機	fji	飛機
zh-test-full	乾旱	ganhan	乾旱
zh-test-initial	乾旱	gh	乾旱
zh-test-mixed-left	乾旱	ganh	乾旱
zh-test-mixed-right	乾旱	ghan	乾旱
zh-test-full	次	ci	次
zh-test-initial	次	c	次
zh-test-mixed-left	次	ci	次
zh-test-mixed-right	次	c	次
zh-test-full	起	qi	起
zh-test-initial	起	q	起
zh-test-mixed-left	起	qi	起
zh-test-mixed-right	起	q	起
zh-test-full	違反	weifan	違反
zh-test-initial	違反	wf	違反
zh-test-mixed-left	違反	weif	違反
zh-test-mixed-right	違反	wfan	違反
zh-test-full	油畫	youhua	油畫
zh-test-initial	油畫	yh	油畫
zh-test-mixed-left	油畫	youh	油畫
zh-test-mixed-right	油畫	yhua	油畫
zh-test-full	某種	mouzhong	某種
zh-test-initial	某種	mz	某種
zh-test-mixed-left	某種	mouz	某種
zh-test-mixed-right	某種	mzhong	某種
zh-test-full	忠信	zhongxin	忠信
zh-test-initial	忠信	zx	忠信
zh-test-mixed-left	忠信	zhongx	忠信
zh-test-mixed-right	忠信	zxin	忠信
zh-test-full	避免	bimian	避免
zh-test-initial	避免	bm	避免
zh-test-mixed-left	避免	bim	避免
zh-test-mixed-right	避免	bmian	避免
zh-test-full	運量	yunliang	運量
zh-test-initial	運量	yl	運量
zh-test-mixed-left	運量	yunl	運量
zh-test-mixed-right	運量	yliang	運量
zh-test-full	成立	chengli	成立
zh-test-initial	成立	cl	成立
zh-test-mixed-left	成立	chengl	成立
zh-test-mixed-right	成立	cli	成立
zh-test-full	溯	su	溯
zh-test-initial	溯	s	溯
zh-test-mixed-left	溯	su	溯
zh-test-mixed-right	溯	s	溯
zh-test-full	接客	jieke	接客
zh-test-initial	接客	jk	接客
zh-test-mixed-left	接客	jiek	接客
zh-test-mixed-right	接客	jke	接客
zh-test-full	形象	xingxiang	形象
zh-test-initial	形象	xx	形象
zh-test-mixed-left	形象	xingx	形象
zh-test-mixed-right	形象	xxiang	形象
zh-test-full	洪水	hongshui	洪水
zh-test-initial	洪水	hs	洪水
zh-test-mixed-left	洪水	hongs	洪水
zh-test-mixed-right	洪水	hshui	洪水
zh-test-full	桂林	guilin	桂林
zh-test-initial	桂林	gl	桂林
zh-test-mixed-left	桂林	guil	桂林
zh-test-mixed-right	桂林	glin	桂林
zh-test-full	長篇	changpian	長篇
zh-test-initial	長篇	cp	長篇
zh-test-mixed-left	長篇	changp	長篇
zh-test-mixed-right	長篇	cpian	長篇
zh-test-full	皇家	huangjia	皇家
zh-test-initial	皇家	hj	皇家
zh-test-mixed-left	皇家	huangj	皇家
zh-test-mixed-right	皇家	hjia	皇家
zh-test-full	桃園	taoyuan	桃園
zh-test-initial	桃園	ty	桃園
zh-test-mixed-left	桃園	taoy	桃園
zh-test-mixed-right	桃園	tyuan	桃園
zh-test-full	省長	shengzhang	省長
zh-test-initial	省長	sz	省長
zh-test-mixed-left	省長	shengz	省長
zh-test-mixed-right	省長	szhang	省長
zh-test-full	現實	xianshi	現實
zh-test-initial	現實	xs	現實
zh-test-mixed-left	現實	xians	現實
zh-test-mixed-right	現實	xshi	現實
zh-test-full	威廉斯	weiliansi	威廉斯
zh-test-initial	威廉斯	wls	威廉斯
zh-test-mixed-left	威廉斯	weilsi	威廉斯
zh-test-mixed-right	威廉斯	wlians	威廉斯
zh-test-full	世	shi	世
zh-test-initial	世	s	世
zh-test-mixed-left	世	shi	世
zh-test-mixed-right	世	s	世
zh-test-full	加	jia	加
zh-test-initial	加	j	加
zh-test-mixed-left	加	jia	加
zh-test-mixed-right	加	j	加
zh-test-full	支線	zhixian	支線
zh-test-initial	支線	zx	支線
zh-test-mixed-left	支線	zhix	支線
zh-test-mixed-right	支線	zxian	支線
zh-test-full	客機	keji	客機
zh-test-initial	客機	kj	客機
zh-test-mixed-left	客機	kej	客機
zh-test-mixed-right	客機	kji	客機
zh-test-full	國家	guojia	國家
zh-test-initial	國家	gj	國家
zh-test-mixed-left	國家	guoj	國家
zh-test-mixed-right	國家	gjia	國家
zh-test-full	新作	xinzuo	新作
zh-test-initial	新作	xz	新作
zh-test-mixed-left	新作	xinz	新作
zh-test-mixed-right	新作	xzuo	新作
zh-test-full	宵禁	xiaojin	宵禁
zh-test-initial	宵禁	xj	宵禁
zh-test-mixed-left	宵禁	xiaoj	宵禁
zh-test-mixed-right	宵禁	xjin	宵禁
zh-test-full	曹	cao	曹
zh-test-initial	曹	c	曹
zh-test-mixed-left	曹	cao	曹
zh-test-mixed-right	曹	c	曹
zh-test-full	中立	zhongli	中立
zh-test-initial	中立	zl	中立
zh-test-mixed-left	中立	zhongl	中立
zh-test-mixed-right	中立	zli	中立
zh-test-full	登記	dengji	登記
zh-test-initial	登記	dj	登記
zh-test-mixed-left	登記	dengj	登記
zh-test-mixed-right	登記	dji	登記
zh-test-full	干擾	ganrao	干擾
zh-test-initial	干擾	gr	干擾
zh-test-mixed-left	干擾	ganr	干擾
zh-test-mixed-right	干擾	grao	干擾
zh-test-full	巴士	bashi	巴士
zh-test-initial	巴士	bs	巴士
zh-test-mixed-left	巴士	bas	巴士
zh-test-mixed-right	巴士	bshi	巴士
zh-test-full	顯赫	xianhe	顯赫
zh-test-initial	顯赫	xh	顯赫
zh-test-mixed-left	顯赫	xianh	顯赫
zh-test-mixed-right	顯赫	xhe	顯赫
zh-test-full	少數	shaoshu	少數
zh-test-initial	少數	ss	少數
zh-test-mixed-left	少數	shaos	少數
zh-test-mixed-right	少數	sshu	少數
zh-test-full	駐	zhu	駐
zh-test-initial	駐	z	駐
zh-test-mixed-left	駐	zhu	駐
zh-test-mixed-right	駐	z	駐
zh-test-full	事	shi	事
zh-test-initial	事	s	事
zh-test-mixed-left	事	shi	事
zh-test-mixed-right	事	s	事
zh-test-full	百合	baihe	百合
zh-test-initial	百合	bh	百合
zh-test-mixed-left	百合	baih	百合
zh-test-mixed-right	百合	bhe	百合
zh-test-full	蔚	wei	蔚
zh-test-initial	蔚	w	蔚
zh-test-mixed-left	蔚	wei	蔚
zh-test-mixed-right	蔚	w	蔚
zh-test-full	寧波	ningbo	寧波
zh-test-initial	寧波	nb	寧波
zh-test-mixed-left	寧波	ningb	寧波
zh-test-mixed-right	寧波	nbo	寧波
zh-test-full	選區	xuanqu	選區
zh-test-initial	選區	xq	選區
zh-test-mixed-left	選區	xuanq	選區
zh-test-mixed-right	選區	xqu	選區
zh-test-full	佔	zhan	佔
zh-test-initial	佔	z	佔
zh-test-mixed-left	佔	zhan	佔
zh-test-mixed-right	佔	z	佔
zh-test-full	龍頭	longtou	龍頭
zh-test-initial	龍頭	lt	龍頭
zh-test-mixed-left	龍頭	longt	龍頭
zh-test-mixed-right	龍頭	ltou	龍頭
zh-test-full	措施	cuoshi	措施
zh-test-initial	措施	cs	措施
zh-test-mixed-left	措施	cuos	措施
zh-test-mixed-right	措施	cshi	措施
zh-test-full	皇帝	huangdi	皇帝
zh-test-initial	皇帝	hd	皇帝
zh-test-mixed-left	皇帝	huangd	皇帝
zh-test-mixed-right	皇帝	hdi	皇帝
zh-test-full	項	xiang	項
zh-test-initial	項	x	項
zh-test-mixed-left	項	xiang	項
zh-test-mixed-right	項	x	項
zh-test-full	恆河	henghe	恆河
zh-test-initial	恆河	hh	恆河
zh-test-mixed-left	恆河	hengh	恆河
zh-test-mixed-right	恆河	hhe	恆河
zh-test-full	白色	baise	白色
zh-test-initial	白色	bs	白色
zh-test-mixed-left	白色	bais	白色
zh-test-mixed-right	白色	bse	白色
zh-test-full	人口	renkou	人口
zh-test-initial	人口	rk	人口
zh-test-mixed-left	人口	renk	人口
zh-test-mixed-right	人口	rkou	人口
zh-test-full	省級	shengji	省級
zh-test-initial	省級	sj	省級
zh-test-mixed-left	省級	shengj	省級
zh-test-mixed-right	省級	sji	省級
zh-test-full	設施	sheshi	設施
zh-test-initial	設施	ss	設施
zh-test-mixed-left	設施	shes	設施
zh-test-mixed-right	設施	sshi	設施
zh-test-full	突變	tubian	突變
zh-test-initial	突變	tb	突變
zh-test-mixed-left	突變	tub	突變
zh-test-mixed-right	突變	tbian	突變
zh-test-full	琥珀	hupo	琥珀
zh-test-initial	琥珀	hp	琥珀
zh-test-mixed-left	琥珀	hup	琥珀
zh-test-mixed-right	琥珀	hpo	琥珀
zh-test-full	創立	chuangli	創立
zh-test-initial	創立	cl	創立
zh-test-mixed-left	創立	chuangl	創立
zh-test-mixed-right	創立	cli	創立
zh-test-full	奪得	duode	奪得
zh-test-initial	奪得	dd	奪得
zh-test-mixed-left	奪得	duod	奪得
zh-test-mixed-right	奪得	dde	奪得
zh-test-full	他	ta	他
zh-test-initial	他	t	他
zh-test-mixed-left	他	ta	他
zh-test-mixed-right	他	t	他
zh-test-full	保障	baozhang	保障
zh-test-initial	保障	bz	保障
zh-test-mixed-left	保障	baoz	保障
zh-test-mixed-right	保障	bzhang	保障
zh-test-full	外長	waizhang	外長
zh-test-initial	外長	wz	外長
zh-test-mixed-left	外長	waiz	外長
zh-test-mixed-right	外長	wzhang	外長
zh-test-full	愛國	aiguo	愛國
zh-test-initial	愛國	ag	愛國
zh-test-mixed-left	愛國	aig	愛國
zh-test-mixed-right	愛國	aguo	愛國
zh-test-full	配合	peihe	配合
zh-test-initial	配合	ph	配合
zh-test-mixed-left	配合	peih	配合
zh-test-mixed-right	配合	phe	配合
zh-test-full	肉食	roushi	肉食
zh-test-initial	肉食	rs	肉食
zh-test-mixed-left	肉食	rous	肉食
zh-test-mixed-right	肉食	rshi	肉食
zh-test-full	女真	nvzhen	女真
zh-test-initial	女真	nz	女真
zh-test-mixed-left	女真	nvz	女真
zh-test-mixed-right	女真	nzhen	女真
zh-test-full	基	ji	基
zh-test-initial	基	j	基
zh-test-mixed-left	基	ji	基
zh-test-mixed-right	基	j	基
zh-test-full	快速	kuaisu	快速
zh-test-initial	快速	ks	快速
zh-test-mixed-left	快速	kuais	快速
zh-test-mixed-right	快速	ksu	快速
zh-test-full	拒	ju	拒
zh-test-initial	拒	j	拒
zh-test-mixed-left	拒	ju	拒
zh-test-mixed-right	拒	j	拒
zh-test-full	體現	tixian	體現
zh-test-initial	體現	tx	體現
zh-test-mixed-left	體現	tix	體現
zh-test-mixed-right	體現	txian	體現
zh-test-full	排除	paichu	排除
zh-test-initial	排除	pc	排除
zh-test-mixed-left	排除	paic	排除
zh-test-mixed-right	排除	pchu	排除
zh-test-full	難民	nanmin	難民
zh-test-initial	難民	nm	難民
zh-test-mixed-left	難民	nanm	難民
zh-test-mixed-right	難民	nmin	難民
zh-test-full	土	tu	土
zh-test-initial	土	t	土
zh-test-mixed-left	土	tu	土
zh-test-mixed-right	土	t	土
zh-test-full	一定	yiding	一定
zh-test-initial	一定	yd	一定
zh-test-mixed-left	一定	yid	一定
zh-test-mixed-right	一定	yding	一定
zh-test-full	給付	jifu	給付
zh-test-initial	給付	jf	給付
zh-test-mixed-left	給付	jif	給付
zh-test-mixed-right	給付	jfu	給付
zh-test-full	改名	gaiming	改名
zh-test-initial	改名	gm	改名
zh-test-mixed-left	改名	gaim	改名
zh-test-mixed-right	改名	gming	改名
zh-test-full	南區	nanqu	南區
zh-test-initial	南區	nq	南區
zh-test-mixed-left	南區	nanq	南區
zh-test-mixed-right	南區	nqu	南區
zh-test-full	通紅	tonghong	通紅
zh-test-initial	通紅	th	通紅
zh-test-mixed-left	通紅	tongh	通紅
zh-test-mixed-right	通紅	thong	通紅
zh-test-full	特色	tese	特色
zh-test-initial	特色	ts	特色
zh-test-mixed-left	特色	tes	特色
zh-test-mixed-right	特色	tse	特色
zh-test-full	內戰	neizhan	內戰
zh-test-initial	內戰	nz	內戰
zh-test-mixed-left	內戰	neiz	內戰
zh-test-mixed-right	內戰	nzhan	內戰
zh-test-full	阻止	zuzhi	阻止
zh-test-initial	阻止	zz	阻止
zh-test-mixed-left	阻止	zuz	阻止
zh-test-mixed-right	阻止	zzhi	阻止
zh-test-full	位置	weizhi	位置
zh-test-initial	位置	wz	位置
zh-test-mixed-left	位置	weiz	位置
zh-test-mixed-right	位置	wzhi	位置
zh-test-full	底片	dipian	底片
zh-test-initial	底片	dp	底片
zh-test-mixed-left	底片	dip	底片
zh-test-mixed-right	底片	dpian	底片
zh-test-full	俾斯麥	beisimai	俾斯麥
zh-test-initial	俾斯麥	bsm	俾斯麥
zh-test-mixed-left	俾斯麥	beismai	俾斯麥
zh-test-mixed-right	俾斯麥	bsim	俾斯麥
zh-test-full	恐怖	kongbu	恐怖
zh-test-initial	恐怖	kb	恐怖
zh-test-mixed-left	恐怖	kongb	恐怖
zh-test-mixed-right	恐怖	kbu	恐怖
zh-test-full	君主	junzhu	君主
zh-test-initial	君主	jz	君主
zh-test-mixed-left	君主	junz	君主
zh-test-mixed-right	君主	jzhu	君主
zh-test-full	同年	tongnian	同年
zh-test-initial	同年	tn	同年
zh-test-mixed-left	同年	tongn	同年
zh-test-mixed-right	同年	tnian	同年
zh-test-full	同意	tongyi	同意
zh-test-initial	同意	ty	同意
zh-test-mixed-left	同意	tongy	同意
zh-test-mixed-right	同意	tyi	同意
zh-test-full	立方米	lifangmi	立方米
zh-test-initial	立方米	lfm	立方米
zh-test-mixed-left	立方米	lifmi	立方米
zh-test-mixed-right	立方米	lfangm	立方米
zh-test-full	雌性	cixing	雌性
zh-test-initial	雌性	cx	雌性
zh-test-mixed-left	雌性	cix	雌性
zh-test-mixed-right	雌性	cxing	雌性
zh-test-full	中學	zhongxue	中學
zh-test-initial	中學	zx	中學
zh-test-mixed-left	中學	zhongx	中學
zh-test-mixed-right	中學	zxue	中學
zh-test-full	色	se	色
zh-test-initial	色	s	色
zh-test-mixed-left	色	se	色
zh-test-mixed-right	色	s	色
zh-test-full	開機	kaiji	開機
zh-test-initial	開機	kj	開機
zh-test-mixed-left	開機	kaij	開機
zh-test-mixed-right	開機	kji	開機
zh-test-full	大腳	dajiao	大腳
zh-test-initial	大腳	dj	大腳
zh-test-mixed-left	大腳	daj	大腳
zh-test-mixed-right	大腳	djiao	大腳
zh-test-full	掃除	saochu	掃除
zh-test-initial	掃除	sc	掃除
zh-test-mixed-left	掃除	saoc	掃除
zh-test-mixed-right	掃除	schu	掃除
zh-test-full	升上	shengshang	升上
zh-test-initial	升上	ss	升上
zh-test-mixed-left	升上	shengs	升上
zh-test-mixed-right	升上	sshang	升上
zh-test-full	舌頭	shetou	舌頭
zh-test-initial	舌頭	st	舌頭
zh-test-mixed-left	舌頭	shet	舌頭
zh-test-mixed-right	舌頭	stou	舌頭
zh-test-full	實	shi	實
zh-test-initial	實	s	實
zh-test-mixed-left	實	shi	實
zh-test-mixed-right	實	s	實
zh-test-full	標示	biaoshi	標示
zh-test-initial	標示	bs	標示
zh-test-mixed-left	標示	biaos	標示
zh-test-mixed-right	標示	bshi	標示
zh-test-full	斷續	duanxu	斷續
zh-test-initial	斷續	dx	斷續
zh-test-mixed-left	斷續	duanx	斷續
zh-test-mixed-right	斷續	dxu	斷續
zh-test-full	太康	taikang	太康
zh-test-initial	太康	tk	太康
zh-test-mixed-left	太康	taik	太康
zh-test-mixed-right	太康	tkang	太康
zh-test-full	顯示	xianshi	顯示
zh-test-initial	顯示	xs	顯示
zh-test-mixed-left	顯示	xians	顯示
zh-test-mixed-right	顯示	xshi	顯示
zh-test-full	建造	jianzao	建造
zh-test-initial	建造	jz	建造
zh-test-mixed-left	建造	jianz	建造
zh-test-mixed-right	建造	jzao	建造
zh-test-full	籃球	lanqiu	籃球
zh-test-initial	籃球	lq	籃球
zh-test-mixed-left	籃球	lanq	籃球
zh-test-mixed-right	籃球	lqiu	籃球
zh-test-full	安全	anquan	安全
zh-test-initial	安全	aq	安全
zh-test-mixed-left	安全	anq	安全
zh-test-mixed-right	安全	aquan	安全
zh-test-full	者	zhe	者
zh-test-initial	者	z	者
zh-test-mixed-left	者	zhe	者
zh-test-mixed-right	者	z	者
zh-test-full	長島	changdao	長島
zh-test-initial	長島	cd	長島
zh-test-mixed-left	長島	changd	長島
zh-test-mixed-right	長島	cdao	長島
zh-test-full	平均	pingjun	平均
zh-test-initial	平均	pj	平均
zh-test-mixed-left	平均	pingj	平均
zh-test-mixed-right	平均	pjun	平均
zh-test-full	洗	xi	洗
zh-test-initial	洗	x	洗
zh-test-mixed-left	洗	xi	洗
zh-test-mixed-right	洗	x	洗
zh-test-full	總統	zongtong	總統
zh-test-initial	總統	zt	總統
zh-test-mixed-left	總統	zongt	總統
zh-test-mixed-right	總統	ztong	總統
zh-test-full	停播	tingbo	停播
zh-test-initial	停播	tb	停播
zh-test-mixed-left	停播	tingb	停播
zh-test-mixed-right	停播	tbo	停播
zh-test-full	自覺	zijue	自覺
zh-test-initial	自覺	zj	自覺
zh-test-mixed-left	自覺	zij	自覺
zh-test-mixed-right	自覺	zjue	自覺
zh-test-full	瑪麗	mali	瑪麗
zh-test-initial	瑪麗	ml	瑪麗
zh-test-mixed-left	瑪麗	mal	瑪麗
zh-test-mixed-right	瑪麗	mli	瑪麗
zh-test-full	不會	buhui	不會
zh-test-initial	不會	bh	不會
zh-test-mixed-left	不會	buh	不會
zh-test-mixed-right	不會	bhui	不會
zh-test-full	慣例	guanli	慣例
zh-test-initial	慣例	gl	慣例
zh-test-mixed-left	慣例	guanl	慣例
zh-test-mixed-right	慣例	gli	慣例
zh-test-full	辭職	cizhi	辭職
zh-test-initial	辭職	cz	辭職
zh-test-mixed-left	辭職	ciz	辭職
zh-test-mixed-right	辭職	czhi	辭職
zh-test-full	房	fang	房
zh-test-initial	房	f	房
zh-test-mixed-left	房	fang	房
zh-test-mixed-right	房	f	房
zh-test-full	接待	jiedai	接待
zh-test-initial	接待	jd	接待
zh-test-mixed-left	接待	jied	接待
zh-test-mixed-right	接待	jdai	接待
zh-test-full	發表	fabiao	發表
zh-test-initial	發表	fb	發表
zh-test-mixed-left	發表	fab	發表
zh-test-mixed-right	發表	fbiao	發表
zh-test-full	法院	fayuan	法院
zh-test-initial	法院	fy	法院
zh-test-mixed-left	法院	fay	法院
zh-test-mixed-right	法院	fyuan	法院
zh-test-full	設計	sheji	設計
zh-test-initial	設計	sj	設計
zh-test-mixed-left	設計	shej	設計
zh-test-mixed-right	設計	sji	設計
zh-test-full	因為	yinwei	因為
zh-test-initial	因為	yw	因為
zh-test-mixed-left	因為	yinw	因為
zh-test-mixed-right	因為	ywei	因為
zh-test-full	總會	zonghui	總會
zh-test-initial	總會	zh	總會
zh-test-mixed-left	總會	zongh	總會
zh-test-mixed-right	總會	zhui	總會
zh-test-full	管轄	guanxia	管轄
zh-test-initial	管轄	gx	管轄
zh-test-mixed-left	管轄	guanx	管轄
zh-test-mixed-right	管轄	gxia	管轄
zh-test-full	中東	zhongdong	中東
zh-test-initial	中東	zd	中東
zh-test-mixed-left	中東	zhongd	中東
zh-test-mixed-right	中東	zdong	中東
zh-test-full	據	ju	據
zh-test-initial	據	j	據
zh-test-mixed-left	據	ju	據
zh-test-mixed-right	據	j	據
zh-test-full	完成	wancheng	完成
zh-test-initial	完成	wc	完成
zh-test-mixed-left	完成	wanc	完成
zh-test-mixed-right	完成	wcheng	完成
zh-test-full	技能	jineng	技能
zh-test-initial	技能	jn	技能
zh-test-mixed-left	技能	jin	技能
zh-test-mixed-right	技能	jneng	技能
zh-test-full	私有	siyou	私有
zh-test-initial	私有	sy	私有
zh-test-mixed-left	私有	siy	私有
zh-test-mixed-right	私有	syou	私有
zh-test-full	注射	zhushe	注射
zh-test-initial	注射	zs	注射
zh-test-mixed-left	注射	zhus	注射
zh-test-mixed-right	注射	zshe	注射
zh-test-full	攻勢	gongshi	攻勢
zh-test-initial	攻勢	gs	攻勢
zh-test-mixed-left	攻勢	gongs	攻勢
zh-test-mixed-right	攻勢	gshi	攻勢
zh-test-full	藤子	tengzi	藤子
zh-test-initial	藤子	tz	藤子
zh-test-mixed-left	藤子	tengz	藤子
zh-test-mixed-right	藤子	tzi	藤子
zh-test-full	史	shi	史
zh-test-initial	史	s	史
zh-test-mixed-left	史	shi	史
zh-test-mixed-right	史	s	史
zh-test-full	鎮壓	zhenya	鎮壓
zh-test-initial	鎮壓	zy	鎮壓
zh-test-mixed-left	鎮壓	zheny	鎮壓
zh-test-mixed-right	鎮壓	zya	鎮壓
zh-test-full	頻道	pindao	頻道
zh-test-initial	頻道	pd	頻道
zh-test-mixed-left	頻道	pind	頻道
zh-test-mixed-right	頻道	pdao	頻道
zh-test-full	考古	kaogu	考古
zh-test-initial	考古	kg	考古
zh-test-mixed-left	考古	kaog	考古
zh-test-mixed-right	考古	kgu	考古
zh-test-full	演員	yanyuan	演員
zh-test-initial	演員	yy	演員
zh-test-mixed-left	演員	yany	演員
zh-test-mixed-right	演員	yyuan	演員
zh-test-full	人	ren	人
